,title,month,year,Polarity,Subjectivity
1332,Bhubneshwar Based Eeve India Invests INR 120 Crores In Electric Two-Wheeler Business,Apr,2020,0.0,0.0
1333,EV Startup Zypp Installs Twenty Battery Swapping Stations In Delhi-NCR,Apr,2020,0.0,0.0
1334,Bangalore Based Startup All Set To Enter India’s Electric Rickshaw Race,Apr,2020,0.0,0.0
1335,Okinawa Shuts Its Electric Scooter Manufacturing Plant In India Amid The Pandemic,Mar,2020,0.0,0.0
1336,Hero MotoCorp Shuts Down All Plants Globally In The Midst Of Corona virus,Mar,2020,-0.07777777777777779,0.14444444444444446
1337,Vespa Elettrica Expected To Arrive In India By June,Mar,2020,-0.1,0.4
1338,UK To Co-Chair India-led Global Climate Initiative,Mar,2020,0.0,0.0
1339,Bajaj Auto Board Re-Appoints Rajiv Bajaj as MD and CEO,Mar,2020,0.0,0.0
1340,Mercedes-Benz To Launch 10 EVs In India In The Next Two Years- CEO,Mar,2020,0.0,0.0
1341,"Hero Electric Announces New Dealerships, Further Strengthening Their Presence In Bengaluru",Mar,2020,0.06818181818181818,0.4772727272727273
1342,India Heading Towards 100% Electrification Of Vehicles,Mar,2020,0.0,0.0
1343,India’s Fastest Charging E-Scooter- 450X All Set To Electrify Pune & Seven Other Cities,Mar,2020,-0.125,0.375
1344,"Magenta Power Launches ‘ChargeGrid Flare’, India’s First Street Lamp Integrated EV Charger",Mar,2020,0.25,0.3333333333333333
1345,OEM’s Domestic Market Share Analysis in Feb 2019 & Feb 2020,Mar,2020,0.0,0.1
1346,No Relief To The Auto Industry As The Negative Sale Continues Amid Coronavirus Worries,Mar,2020,-0.3,0.4
1347,Revolt Intellicorp Plans To Set Up Its Second Production Facility In South For 100% Localization,Mar,2020,0.0,0.0
1348,Amazon India Pledges To Have 10000 EVs On Road By 2025,Jan,2020,0.0,0.0
1349,"2019 Auto Production, Sales & Export Analysis",Oct,2019,0.0,0.0
1350,2 Wheeler Electric vs 2 Wheeler Petrol Average Cost Analysis,Oct,2019,-0.15,0.39999999999999997
1351,MG Motor India Opens Flagship Showroom In Mumbai,Oct,2019,0.0,0.0
1352,India Seeks Investment From Central Europe,Oct,2019,0.0,0.25
1353,Is Auto slowdown An Opportunity For Electric Two-Wheelers To Self-Regulate The Market?,Oct,2019,0.0,0.0
1354,Ather Energy Is Redefining Electric Two-Wheelers,Oct,2019,0.0,0.0
1355,Gadkari Says All Buses Would Be Electric In Two Years,Oct,2019,0.0,0.0
1356,MG Motor India Announces Developer Program Focused On EVs And Batteries,Oct,2019,0.0,0.0
1357,Greaves Cotton Enters Into New Businesses,Sep,2019,0.13636363636363635,0.45454545454545453
1358,Mahindra Starts Export Of Peugeot Electric Scooter From India,Sep,2019,0.0,0.0
1359,What Lies Ahead In India’s EV Ride,Sep,2019,0.0,0.0
1360,Micromax Founder Rahul Sharma’s New Offering: Electric Bikes,Sep,2019,0.13636363636363635,0.45454545454545453
1361,MG Motor India will be Collaborating With Delta Electronics To Setup Electric Vehicle Charging Infrastructure In India,Sep,2019,0.0,0.0
1362,Amitabh Kant : Cost Of Electric Vehicles To Be At Par With Combustion Engine Cars In 3-4 yrs.,Sep,2019,0.0,0.0
1363,Maruti Will Fire 3000 Temp Workers Due To Low Car Sales,Sep,2019,-0.0625,0.3375
1364,"KEL, Toshiba In Talks For Making Batteries For Vehicles",Sep,2019,0.0,0.0
1365,Harley Davidson Launches BS-VI Emission Norm Compliant Bike In India At Rs 5.47 Lakh,Sep,2019,0.0,0.0
1366,Govt Measures Fail To Accelerate Auto Stocks,Aug,2019,-0.5,0.29999999999999993
1367,Toyota Kirloskar Motor To Keep Selling Diesel Models In India,Aug,2019,0.0,0.0
1368,Pawan Munjal Planning To Invest In Ola Electric,Aug,2019,0.0,0.0
1369,Govt To Slow Down Electric Vehicle Push As Auto Industry Struggles,Aug,2019,-0.2277777777777778,0.34444444444444444
1370,"Maruti Suzuki Seeks Tax Relief For Hybrid, CNG Cars And Electric Vehicles",Aug,2019,0.0,0.0
1371,Hero Electric Optima And Nyx Extended Range Variants Launched,Aug,2019,0.0,0.0
1372,"First Instant-Charging Electric Three-Wheeler In India Unveiled By SHADO Group, Singapore",Aug,2019,0.25,0.3333333333333333
1373,July 2019 Marked An Inflection Point And Auto Industry Sales Fell By A Record 40% Pushing Many Into The Red,Aug,2019,0.19999999999999998,0.3666666666666667
1374,Delhi Gives Tripura 50 Electric Buses,Aug,2019,0.0,0.0
1375,"Anand Mahindra – Investments In Manufacturing, R&D Can Make India A Global Electric Vehicle Hub",Aug,2019,0.0,0.0
1376,Markets and Markets Estimates The India Electric Two-Wheeler Market To Reach 3 Million-Unit Sales By 2027,Aug,2019,0.0,0.0
1377,"Mahindra Warns Of Job Losses In Auto Sector, Seeks Govt Help",Aug,2019,0.0,0.0
1378,Suzuki Posts 46% Drop In First-Quarter Profit On Slowing India Demand,Aug,2019,0.0,0.0
1379,"India- USD 21.3 Bn Electric Scooters And Motorcycles Market Is Set To Register 13% CAGR, Driven By Advancement In Battery Technology And Emergence Of New Distribution Channel, Says Bekryl",Aug,2019,0.13636363636363635,0.45454545454545453
1380,Exquisite Range Of E-Bicycles Launched By GeeKay Bikes,Aug,2019,1.0,1.0
1381,Ather Scooters Are More Affordable Now,Aug,2019,0.5,0.5
1382,Jitendra E Vehicles Welcomes The Government”s Move To Keep EV Pocket Friendly,Aug,2019,0.375,0.5
1383,Govt. Plans To Invest INR 100 Billion ($1.4 Billion) To Incentivize Electric Vehicle Manufacturing In India,Aug,2019,0.0,0.0
1384,KSL Cleantech And China’s Huaihai To Launch 10 EVs In India,Aug,2019,0.0,0.0
1385,"GST Council Meeting: Rates On Electric Vehicles, Chargers Slashed To 5%",Aug,2019,0.0,0.0
1386,"Hyundai KONA Electric Car Caught Fire, Exploded, Claims Man; Company Reacts",Aug,2019,0.0,0.0
1387,Kia Motors Begin The Trial Production At India Plant,Jul,2019,0.0,0.0
1388,Magenta Power Ropes In HPCL As A Strategic Investor,Jul,2019,0.0,0.0
